LinkedNodeID,nid ( Content Page ID),Lang,title ( Content page title),H5Pcontent
5490,5512,en,Recommendations for monthly food basket under PMTBMBA,2884
5489,5513,en,Support provided by Ni-kshay Mitra,2885
5495,5514,en,Suggestions for Incentivizing community structures,2880
5494,5515,en,Monitoring community structures engagement under NTEP,2879
5492,5516,en,Steps in engaging community structure,2877
5493,5517,en,Suggested activities by Community Structures under NTEP,2878
5479,5518,en,Developing implementation plan for an intervention,4563
5480,5519,en,Implementation of an impactful activity and ensuring its sustainability,4577
5475,5520,en,Mobilising the Corporates,4550
5476,5521,en,Reaching out to Corporates,2913
5477,5522,en,Engaging with the corporates,2914
5478,5523,en,Sustain the partnership with the corporates,2915
5471,5524,en,TB Free Workplaces,
5467,5525,en,Process for taking the Corporate TB Pledge,
5452,5526,en,Objectives of Multisectoral Collaboration,2890
5453,5527,en,Strategic Approach for multi-stakeholder engagements,2891
5454,5528,en,Broad Expectations from Ministries/ Departments,2892
5455,5529,en,Expectations from specific Departments/PSUs,2893
5534,5540,en,Body language and Appearance,2922
5533,5541,en,Message should be short and simple,2921
5532,5542,en,Simple rules of effective communication,2920
5531,5543,en,Attributes of a Message,2919
5530,5544,en,Types of Communcation,2917
5539,5545,en,Interaction of the District PPM coordinator with the informal health care providers,2926
5538,5546,en,Interaction of the District PPM coordinator with the Private Chemist,2925
5537,5547,en,Interaction of the District PPM coordinator with the Private practitioner- Subsequent visit,2924
5536,5548,en,Interaction of the District PPM coordinator with the Private practitioner- First visit,2923
5550,5560,en,Persuasion,2927
5551,5561,en,Rejection Handling,2928
5552,5562,en,Relationship Building,2937
5553,5563,en,Team Building,2930
5554,5564,en,Leadership,
5555,5565,en,VUCA environment,2931
5556,5566,en,Adaptive Leadership,2932
5557,5567,en,Perception- Concept,
5558,5568,en,Patient needs,
5559,5569,en,Patient perception and Patient Satisfaction,
5481,5596,en,Expected outcome of Community Engagement in NTEP,2871
5597,5598,en,Activities that can be undertaken by TB Champions,2881
5599,5600,en,Role of a TB Champion,2882
5601,5602,en,Mutual Expectations of NTEP and Private Providers,4682
5603,5605,en,Processes to be followed by the States for Ministries/Departments engagement,3944
5604,5606,en,Processes to be followed by the States for Corporates engagement,3945
5608,5614,en,Deliverable verification and payment process: Generation of reports from Ni-kshay,2910
5609,5615,en,Deliverable verification and payment process: Raising of Invoices,2918
5610,5616,en,Deliverable verification and payment processes: Verification,2935
5611,5617,en,Deliverable verification and payment process: Validation,2934
5612,5618,en,Deliverable verification and payment process: Reporting,2933
5613,5619,en,Deliverable verification and payment process: Payment,2916
5462,5620,en,Role of Corporate Sector in TB elimination efforts in India,7544
5463,5622,en,How can corporates contribute to fight against TB?,4566
5464,5623,en,Corporate TB Pledge [CTP],6050
5465,5624,en,Tiers of Engagement in Corporate TB Pledge Initiative,4555
5466,5625,en,CTP Secretariat and Functions,4582
5467,5626,en,Process for taking the Corporate TB Pledge,2906
5471,5627,en,TB Free Workplaces,2907
5472,5628,en,Community level engagement/interventions,2908
5629,5630,en,Role of a PPM coordinator,
5473,5631,en,Infrastructural Support to NTEP,2909
5474,5632,en,Integrating TB into existing health projects/infrastructure,2911
5635,5636,en,Managing damage/spillage during SCT,7029
5637,5638,en,Reasons for specimen rejection at C&DST Lab,3000
5640,5641,en,National TB Call Centre Support: Ni-kshay Sampark,3014
5642,5643,en,Manage TB India Application,6427
1993,5644,en,Senior TB Laboratory Supervisor [STLS] and their role,3041
5671,5672,en,"Success stories, learnings on ACSM for TB elimination",3106
5702,5707,en,Components of System for TB Elimination in Private Sector (STEPS),7095
5700,5708,en,Role of STEPS centre coordinators,4514
5706,5713,en,Role of STEPS centre coordinator in Case Finding and Diagnosis,4654
5698,5714,en,STEPS centre organogram,4650
5699,5715,en,Functions of STEPS centre,4644
5717,5721,en,How NTEP can support Private Practitioners/Hospitals in TB testing and diagnostic services,4612
5718,5722,en,How NTEP can support Private Practitioners/Hospitals in TB Treatment Services,4619
5719,5723,en,How NTEP can support Private Practitioners/Hospitals in Public Health Actions,4614
5720,5724,en,How NTEP can support Private Practitioners/Hospitals in TB Prevention and care,4617
5705,5725,en,Role of STEPS centre Coordinator in TB Treatment and Care,4594
5704,5726,en,Role of STEPS centre Coordinator in Public Health Actions,4657
5703,5727,en,Role of STEPS centre coordinator in TB Prevention & control,4607
5697,5731,en,Interaction of STEPS centre with TB care ecosystem,7092
5696,5732,en,Monitoring of STEPS centres,4529
1641,5735,en,Program Monitoring Indicators,7420
5737,5738,en,Follow up sputum examination for DR-TB,3822
5701,5740,en,Need for System for TB Elimination in Private Sector (STEPS),7088
5741,5750,en,Why is STEPS Unique?,7091
5742,5751,en,Information Flow at the STEPS Centre,4131
5745,5752,en,Role of STEPS Nodal officer,4521
5746,5753,en,Role of Hospital Management at a STEPS centre,4518
5747,5754,en,Minimizing Out-of-Pocket Expenditure: STEPS Centre Assists a TB Patients,7090
5748,5755,en,Assurance of Quality services at STEPS centre,7102
5743,5756,en,Ensuring Complete Notification from a STEPS Centre,7097
5764,5766,en,Follow up sputum examination for Isoniazid [H] Mono/Poly DR-TB Regimen,4323
5763,5767,en,Follow up sputum examination for Shorter Oral Bedaquiline-containing MDR/RR-TB Regimen,4324
5765,5768,en,Follow up sputum examination for Longer Oral M/XDR-TB DR-TB Regimen,4325
5769,5770,en,Eligibility Criteria for H Mono/poly DR-TB Regimen,4326
5773,5774,en,Pre-treatment Evaluation of TB patients,4339
5816,5827,en,Why build content on MTS,4384
5828,5830,en,TB instance: concept and purpose,4844
729,5831,en,Integrated DR-TB Algorithm,4845
5837,5838,en,Fast Tracking,5035
5842,5843,en,Components of a TB free workplace,7564
5847,5848,en,TB prevalence survey insight,
5849,5852,en,National Multi sectoral action framework,
5849,5853,en,National Multi sectoral action framework,
5851,5854,en,Objectives of TB Free Workplace,7333
5850,5855,en,Policy Framework,
2968,5856,en,TB burden and its impact in Work place,5977
2968,5857,en,TB burden and its impact in Work place,5980
5849,5858,en,National Multi sectoral action framework,7331
5859,5860,en,Peer educator identification and their roles,6056
5859,5861,en,Peer educator identification and their roles,7338
5862,5863,en,Awareness generation and Branding,7432
5850,5870,en,Screening for TB in the Workplace,7340
5871,6015,en,Plan Do Study Act (PDSA),6761
5943,6016,en,Fundamental questions in a PDSA,6927
5944,6017,en,Planning a PDSA,6817
5945,6018,en,Creating an Aim Statement in a PDSA,6930
5946,6019,en,Doing a PDSA,6851
5947,6020,en,Recording PDSA process and outputs,6759
5948,6021,en,Studying the outputs of the PDSA,6819
5949,6022,en,Acting based on the results of a PDSA,6756
5939,6023,en,Components/ Structure of AoF,6809
5940,6024,en,Characteristics of a good observation in an AoF,6807
5938,6025,en,Action oriented Feedback [AoF],6585
5885,6026,en,Prioritization,6857
5889,6027,en,Fishbone approach to root cause identification,7427
5887,6028,en,Approaches to identify the root cause,6837
5888,6029,en,5 Whys approach to root cause identification,6600
5942,6033,en,Characteristics of a good Action in an AoF,6609
5891,6034,en,Time Place Person analysis,7376
5928,6035,en,Qualitative Inquiry,6943
5892,6036,en,Care cascade analysis,7428
6031,6037,en,AoF Scenarios,6964
5929,6039,en,When is qualitative inquiry used?,6946
5893,6040,en,"Input, Process, Outputs, Outcome, Impact Analysis",7402
5890,6041,en,Approaches to data analysis,6899
5930,6043,en,Common qualitative inquiry techniques,6642
5932,6044,en,Planning a Qualitative inquiry,6954
6013,6049,en,TB Treatment Outcome Indicators,6777
317,6053,en,Prevalence,6858
316,6054,en,Incidence,6674
318,6055,en,Notification,6677
5895,6056,en,Evolution of Information Systems,6935
5881,6057,en,Types of Programmatic Data,6804
5874,6058,en,Fundamental attributes of a program,6831
5875,6059,en,Comparison between Health program and project,6932
5873,6060,en,A Health Program,6823
5876,6061,en,Program Structure and programmatic definitions,6848
5883,6062,en,Program Strategy and Strategic Planning,6933
6045,6063,en,Concept of Patient Centric Care,6730
6046,6064,en,Concept of Equitable Service Delivery,6698
5884,6065,en,Logical Framework,6799
5877,6066,en,Monitoring,6840
45,6067,en,Disease Surveillance,6841
5879,6068,en,Programmatic Information,6843
5933,6069,en,Preparing an interview Guide,6955
5880,6070,en,Sources of Information in a program,6844
5934,6071,en,Conducting an interview,6719
5935,6072,en,Probing During interviews,6951
5931,6073,en,Qualitative Data Sources and data types,6948
5886,6074,en,Identifying the Root cause,7418
5882,6075,en,Data Quality Concepts,6835
5894,6080,en,"Comparison between Prevalence, Incidence and Notification",6904
6004,6082,en,NTEP Training and Training capacity needs,6972
6005,6083,en,Training Content Development,6975
5950,6087,en,PDSA tool,6966
6051,6088,en,Who and How many should be interviewed in a qualitative inquiry?,6829
6052,6089,en,Who should conduct the interview?,6950
5936,6090,en,Recording qualitative data,6833
5937,6091,en,Analyzing Qualitative data,6953
6012,6092,en,Cadre wise Competencies and Competency assessment,6985
6008,6093,en,Training Completion and submitting the training report,6991
6007,6094,en,Conducting the Training,6988
6009,6095,en,Maintaining the training database,6993
6010,6096,en,Calculating the Load of pending training,6986
6003,6098,en,"Estimating ""Missed from Surveillance""",6957
6014,6099,en,Evaluating a notification target,7482
6047,6102,en,Data analysis in monitoring,7373
5898,6104,en,Information Management Systems(IMS) and Management Information System (MIS),6936
5899,6105,en,Aggregate Data based information systems,6873
5900,6106,en,Case Based information systems,6874
5901,6107,en,Service Register based information systems,6938
5902,6108,en,Transaction based information systems,6876
5903,6109,en,"Concept of Registration, Enrollment and Notification",6937
5918,6110,en,Purpose of identifiers in information system,6878
5920,6111,en,Process of TB Notification in Ni-kshay,6879
5927,6112,en,Classification of TB cases on the basis of Notifying Sector,6892
5904,6113,en,"Nikshay Dashboards, Reports and Registers",6939
6050,6114,en,Minimizing Subjectivity and Bias in qualitative analysis,6961
6032,6115,en,Using the AoF online tool,6965
6006,6116,en,Setting up the LMS for a course,6990
6011,6117,en,Key stakeholders in Operationalizing Training,6992
6118,6120,en,Role of different stakeholders to promote adherence for TPT,7000
6119,6121,en,Strategies to promote adherence,7001
6124,6125,en,Health System,7347
6135,6136,en,Rationale for Adult BCG vaccination in India,7601
6131,6328,en,BCG vaccine- an Introduction,7597
6326,6329,en,BCG vaccine- an Introduction,7596
6133,6331,en,Safety profile of BCG Vaccine,7598
6327,6332,en,Multiple BCG vaccination Policy- Countrywise profile,7599
6132,6333,en,Indian studies on Adult BCG vaccination,7600
6325,6334,en,Adult BCG vaccination-Study methodology and objectives,7602
6336,6346,en,Adult BCG Vaccination- Expected Study Outcomes,7603
6337,6348,en,Adult BCG Vaccination-Study settings,7604
6338,6353,en,Adult BCG Vaccination- Study Population: Inclusion Criteria,7605
6339,6354,en,Adult BCG Vaccination- Study Population : Exclusion Criteria,7606
6340,6355,en,Adult BCG Vaccination- Special consideration for Adult BCG vaccination,7607
6341,6356,en,Adult BCG Vaccination- Preparatory Activities,7608
6342,6357,en,Adult BCG Vaccination- Ethical Consideration,7609
6343,6358,en,Adult BCG Vaccination- Beneficiary Consent for Adult BCG Vaccination,7610
6344,6359,en,Adult BCG Vaccination- Monitoring and Safety Evaluation Plan,7611
6345,6360,en,Adult BCG Vaccination- Monitoring and Statistical Analysis Plan for Impact on TB Notification,7612
6352,6362,en,Micro-planning for adult BCG vaccination,7615
6361,6363,en,Micro-planning formats for adult BCG vaccination,7614
6364,6365,en,Headcount Survey for adult BCG vaccination,7616
6368,6369,en,House marking for head-count survey,7617
6370,6371,en,Adult BCG Vaccination Sites,7618
6372,6373,en,Adult BCG Vaccination Sites and AVD mapping,7619
6374,6375,en,Difference between Adult BCG vaccination sites and RI sites,7620
6376,6377,en,Key messages post adult BCG vaccination​,7621
6378,6379,en,Wellness follow-up after Adult BCG Vaccination,7622
6380,6381,en,Human Resource Planning for Adult BCG vaccination,7623
6383,6384,en,TB-WIN- An Overview,7624
6382,6385,en,Adult BCG Session planning in TB-WIN​,7625
6387,6388,en,Duration of aBCG Vaccination session,7626
6389,6390,en,Adult BCG Vaccination- Vaccine and logistic planning,7627
6391,6392,en,Adult BCG Vaccination- Flow of beneficiaries at vaccination session site,7628
6394,6397,en,Adult BCG Vaccination- Session Arrangement,7629
6395,6398,en,Adult BCG Vaccination- Communication materials at session site,7630
6396,6399,en,Adult BCG Vaccination- Principles of Management following AEFI,7631
